,Track Name,Artist,id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,Streams,popularity
30,All Girls Are The Same,Juice WRLD,4VXIryQMWpIdGgYR4TrjT1,0.0769,0.671,165820,0.529,0.000335,0,0.0856,-7.226,1,0.307,161.989,4,0.203,3009234,84
31,Lucid Dreams,Juice WRLD,285pBltuF7vW8TeWk8hdRR,0.349,0.511,239836,0.566,0.0,6,0.34,-7.23,0,0.2,83.903,4,0.218,2999262,85
32,The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke,1H7KnK26kc1YyellpbINEn,0.0221,0.49,201600,0.618,3.77e-06,1,0.259,-5.655,1,0.104,99.7,4,0.286,2931851,79
33,Robbery,Juice WRLD,6Hj9jySrnFppAI0sEMCZpJ,0.328,0.685,240051,0.692,0.0,2,0.153,-5.122,1,0.0457,159.966,5,0.578,2929989,84
34,Circles,Post Malone,21jGcNKet2qwijlDFuPiPb,0.192,0.695,215280,0.762,0.00244,0,0.0863,-3.497,1,0.0395,120.042,4,0.553,2925357,87
35,Go Crazy,Chris Brown,1IIKrJVP1C9N7iPtG6eOsK,0.316,0.755,176960,0.578,0.0,0,0.25,-8.932,0,0.145,94.148,4,0.581,2922290,80
36,The Box,Roddy Ricch,0nbXyq5TXYPCO7pr3N8S4I,0.104,0.896,196653,0.586,0.0,10,0.79,-6.687,0,0.0559,116.971,4,0.642,2803725,84
37,Savage Love (Laxed - Siren Beat),Jawsh 685,1xQ6trAsedVPCdbtDAmk0c,0.234,0.767,171375,0.481,0.0,0,0.269,-8.52,0,0.0803,150.076,4,0.761,2795495,81
38,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,0RiRZpuVRbi7oqRdSMwhQY,0.533,0.755,157560,0.522,0.0,2,0.0685,-4.368,1,0.0575,89.96,4,0.925,2779060,80
39,Daisy,Ashnikko,0AUvWawuP0ibk4SQ3sIZjk,0.235,0.834,146523,0.663,0.0,8,0.372,-6.143,1,0.133,121.876,4,0.774,2765694,75
40,Smile (with The Weeknd),Juice WRLD,6wQlQrTY5mVS8EGaFZVwVF,0.224,0.694,196180,0.685,0.0,6,0.124,-6.535,0,0.133,158.831,4,0.306,2764389,75
41,DOLLAZ ON MY HEAD (feat. Young Thug),Gunna,3nS9a01VvXHQriLqJYwRqG,0.114,0.825,197760,0.458,0.0,0,0.102,-7.47,1,0.0577,145.115,4,0.161,2752070,76
42,Wolves (feat. Post Malone),Big Sean,33gwZOGJWEZ7dRWPqPxBEZ,0.0978,0.724,199758,0.675,9.41e-06,2,0.351,-5.267,1,0.0867,160.048,4,0.325,2738668,79
43,Someone You Loved,Lewis Capaldi,7qEHsqek33rTcFNT9PFqLf,0.751,0.501,182161,0.405,0.0,1,0.105,-5.679,1,0.0319,109.891,4,0.446,2670126,87
44,Roses - Imanbek Remix,SAINt JHN,2Wo6QQD1KMDWeFkkjLqwx5,0.0149,0.785,176219,0.721,0.00432,8,0.285,-5.457,1,0.0506,121.962,4,0.894,2655183,62
45,FRANCHISE (feat. Young Thug & M.I.A.),Travis Scott,4jVBIpuOiMj1crqd8LoCrJ,0.00671,0.835,202795,0.699,0.0,8,0.195,-5.405,0,0.277,154.981,4,0.547,2650544,74
46,Before You Go,Lewis Capaldi,2gMXnyrvIjhVBUZwvLZDMP,0.604,0.459,215107,0.575,0.0,3,0.0885,-4.858,1,0.0573,111.881,4,0.183,2623988,85
47,Got It On Me,Pop Smoke,25zlnOAzbVoOzIeXSvQFf1,0.00815,0.688,164580,0.647,1.65e-05,2,0.095,-7.258,1,0.19,88.834,4,0.195,2499428,78
48,Midnight Sky,Miley Cyrus,27ycaQnQAxaPiyeg3nr2aB,0.00115,0.705,223279,0.814,0.00312,4,0.203,-5.466,0,0.0346,110.0,4,0.259,2487179,76
49,We Paid (feat. 42 Dugg),Lil Baby,6gxKUmycQX7uyMwJcweFjp,0.135,0.926,181929,0.542,0.0,1,0.0877,-5.064,1,0.293,135.14,4,0.564,2481359,76
50,7 Summers,Morgan Wallen,0tbjiOUl4k492KPdWZS9sy,0.428,0.457,210123,0.774,4.29e-05,0,0.119,-5.201,1,0.0336,203.863,4,0.59,2365776,64
51,Electric Love,BØRNS,2GiJYvgVaD2HtM8GqD9EgQ,0.00543,0.611,218107,0.797,0.00137,6,0.26,-7.627,0,0.0533,120.041,4,0.518,2350604,83
52,After Party,Don Toliver,527k23H0A4Q0UJN3vGs0Da,0.00981,0.629,167916,0.692,0.331,5,0.603,-8.045,1,0.0376,162.948,4,0.453,2331517,81
53,Blastoff (feat. Juice Wrld & Trippie Redd),Internet Money,7dH9TPjTWQ60wOJkmYay8a,0.114,0.761,174730,0.517,0.0,5,0.157,-6.916,1,0.0927,147.912,4,0.46,2319736,68
54,death bed (coffee for your head),Powfu,7eJMfftS33KTjuF7lTsMCx,0.731,0.726,173333,0.431,0.0,8,0.696,-8.765,0,0.135,144.026,4,0.348,2318363,85
55,Levitating (feat. DaBaby),Dua Lipa,6OqrJqDMu15AGJHJazg9Nr,0.00883,0.702,203064,0.825,0.0,6,0.0674,-3.787,0,0.0601,102.977,4,0.915,2307849,2
56,Glock In My Lap,21 Savage,6pcywuOeGGWeOQzdUyti6k,0.00574,0.847,193591,0.733,1.04e-05,10,0.151,-6.439,0,0.16,130.029,4,0.202,2291150,71
57,Hawái,Maluma,1yoMvmasuxZfqHEipJhRbp,0.185,0.783,199112,0.727,2.46e-05,6,0.0626,-3.454,0,0.389,180.067,4,0.558,2278770,79
58,Party Girl,StaySolidRocky,3IJYUaN3tx04S4TYyZHKoP,0.747,0.73,147800,0.439,0.0,6,0.0988,-9.864,0,0.0609,130.09,4,0.615,2275537,69
59,Whiskey Glasses,Morgan Wallen,6foY66mWZN0pSRjZ408c00,0.369,0.614,234347,0.68,1.84e-06,6,0.115,-4.58,1,0.0289,149.959,4,0.707,2261097,79
60,Sweater Weather,The Neighbourhood,2QjOHCTQ1Jl3zawyYOpxh6,0.0495,0.612,240400,0.807,0.0177,10,0.101,-2.81,1,0.0336,124.053,4,0.398,2259921,90
61,Rags2Riches 2 (feat. Lil Baby),Rod Wave,0qJeyYAgv6UpvewUxRXAhb,0.147,0.874,235988,0.443,0.0,5,0.124,-9.628,0,0.241,118.004,4,0.298,2259306,34
62,Adore You,Harry Styles,3jjujdWJ72nww5eGnfs2E7,0.0237,0.676,207133,0.771,7e-06,8,0.102,-3.675,1,0.0483,99.048,4,0.569,2243682,85
63,One Of Them Girls,Lee Brice,14GwnOeC9qYEKEA6uOZepa,0.294,0.643,188893,0.79,0.0,4,0.107,-6.079,1,0.0462,95.987,4,0.8,2230006,74
64,goosebumps,Travis Scott,6gBFPUFcJLzWGx4lenP6h2,0.0847,0.841,243837,0.728,0.0,7,0.149,-3.37,1,0.0484,130.049,4,0.43,2216284,86
65,Head & Heart (feat. MNEK),Joel Corry,6cx06DFPPHchuUAcTxznu9,0.168,0.734,166028,0.874,1.14e-05,8,0.0489,-3.158,1,0.0662,122.953,4,0.905,2215839,85
66,Hate The Way (feat. blackbear),G-Eazy,3QGppKBPd9gHOgHJzRbVIw,0.0673,0.569,214363,0.865,0.0,4,0.312,-3.844,0,0.266,82.011,4,0.361,2191417,65
67,Life Is Good (feat. Drake),Future,1K5KBOgreBi5fkEHvg5ap3,0.067,0.795,237918,0.574,0.0,2,0.15,-6.903,0,0.487,142.053,4,0.537,2169680,75
68,Righteous,Juice WRLD,5dOxHHMOFAbG3VH23t0xNm,0.0417,0.706,242181,0.625,0.0,0,0.129,-7.426,1,0.0314,142.948,4,0.225,2153252,79
69,Are You Bored Yet? (feat. Clairo),Wallows,57RA3JGafJm5zRtKJiKPIm,0.156,0.682,178000,0.683,2.32e-05,8,0.273,-6.444,0,0.0287,120.023,4,0.64,2147232,82
70,hot girl bummer,blackbear,2mt1IqcFyY1zmYZT8Q3xw9,0.125,0.782,188344,0.559,0.0,6,0.385,-7.106,0,0.0767,129.992,1,0.685,2143208,53
71,Conversations,Juice WRLD,4K06PO78fW4mnBVenxGNob,0.176,0.747,181661,0.622,0.0,11,0.151,-5.825,1,0.0838,159.93,4,0.57,2140455,76
72,SLOW DANCING IN THE DARK,Joji,0rKtyWc8bvkriBthvHKY8d,0.544,0.515,209274,0.479,0.00598,3,0.191,-7.458,1,0.0261,88.964,4,0.284,2132185,84
73,Moonwalking in Calabasas (feat. Blueface) - Remix,DDG,7o4gBbTM6UBLkOYPw9xMCz,0.0614,0.928,170233,0.341,0.0,11,0.162,-10.196,0,0.103,129.966,4,0.745,2128103,72
74,More Than My Hometown,Morgan Wallen,0eBXyY4SatzpE7opnzgXvz,0.601,0.621,216573,0.882,0.0,6,0.132,-5.01,1,0.0459,126.014,4,0.574,2115274,62
75,Intentions (feat. Quavo),Justin Bieber,4umIPjkehX1r7uhmGvXiSV,0.3,0.806,212867,0.546,0.0,9,0.102,-6.637,1,0.0575,147.986,4,0.874,2101418,77
76,Hate The Other Side (with Marshmello & The Kid Laroi),Juice WRLD,0ada5XsQGLPUVbmTCkAP49,0.291,0.701,160212,0.65,0.0,6,0.112,-6.313,1,0.104,90.003,4,0.647,2092955,78
77,GO (feat. Juice WRLD),The Kid LAROI,2rPHUAeUPbNgTmK18FPTiZ,0.157,0.487,181688,0.74,0.0,6,0.612,-4.973,1,0.0944,73.779,4,0.522,2073757,78
78,21,Polo G,3JKgcAa7r07ocVWcV8bS0H,0.149,0.783,163798,0.479,0.0,7,0.101,-10.646,1,0.541,176.027,4,0.533,2073752,80
79,If the World Was Ending (feat. Julia Michaels),JP Saxe,2kJwzbxV2ppxnQoYw4GLBZ,0.866,0.464,208687,0.473,0.0,1,0.109,-10.086,1,0.129,75.801,4,0.604,2071097,81
80,Ice Cream (with Selena Gomez),BLACKPINK,4JUPEh2DVSXFGExu4Uxevz,0.0317,0.79,177813,0.701,8.06e-05,9,0.0311,-4.81,1,0.365,159.972,4,0.91,2047474,70
81,Bandit (with YoungBoy Never Broke Again),Juice WRLD,6Gg1gjgKi2AK4e0qzsR7sd,0.0687,0.474,189323,0.631,0.0,5,0.132,-5.884,0,0.343,180.051,4,0.425,2029786,81
82,HIGHEST IN THE ROOM,Travis Scott,3eekarcy7kvN4yt5ZFzltW,0.0546,0.598,175721,0.427,5.83e-06,7,0.21,-8.764,0,0.0317,76.469,4,0.0605,2012037,84
83,Sunday Best,Surfaces,1Cv1YLb4q0RzL6pybtaMLo,0.183,0.878,158571,0.525,0.0,5,0.0714,-6.832,1,0.0578,112.022,4,0.694,2007431,79
84,E-GIRLS ARE RUINING MY LIFE!,CORPSE,7bCfHiRcfUjG0YVVNUL7Ve,0.00161,0.614,105176,0.937,0.00136,1,0.103,-7.443,1,0.115,84.98,4,0.386,2000388,77
85,Heart Of Glass (Live from the iHeart Festival),Miley Cyrus,5i7ThJfYLAzp2DyZuFpF6j,0.000335,0.58,213672,0.908,4.84e-05,4,0.087,-5.303,1,0.0341,115.016,4,0.427,1981160,70
86,Whole Lotta Choppas (Remix) [feat. Nicki Minaj],Sada Baby,1IlJZCRthVEPlksVzj3JWY,0.00192,0.956,173500,0.72,0.0,10,0.117,-2.73,0,0.173,127.943,4,0.282,1972959,58
87,Rain On Me (with Ariana Grande),Lady Gaga,7ju97lgwC2rKQ6wwsf9no9,0.021,0.672,182200,0.855,0.0,9,0.323,-3.764,1,0.0397,123.056,4,0.646,1972338,77
88,forget me too (feat. Halsey),Machine Gun Kelly,1VSuFS7PahCN3SWbOcQ98m,0.000417,0.654,171621,0.875,0.0086,1,0.194,-4.845,1,0.0744,99.975,4,0.522,1971060,77
89,Jocelyn Flores,XXXTENTACION,7m9OqQk4RVRkw9JJdeAw96,0.469,0.872,119133,0.391,4.13e-06,0,0.297,-9.144,0,0.242,134.021,4,0.437,1961200,86
90,Ballin' (with Roddy Ricch),Mustard,3QzAOrNlsabgbMwlZt7TAY,0.392,0.809,180435,0.545,0.0,7,0.151,-6.678,1,0.0735,97.008,4,0.244,1954013,80
91,WHATS POPPIN,Jack Harlow,1jaTQ3nqY3oAAYyCTbIvnM,0.017,0.923,139741,0.604,0.0,11,0.272,-6.671,0,0.245,145.062,4,0.826,1950260,80
92,Dior,Pop Smoke,79s5XnCN4TJKTVMSmOx8Ep,0.212,0.548,216387,0.805,0.000389,7,0.408,-5.732,1,0.351,142.094,4,0.648,1949945,83
93,Chasin' You,Morgan Wallen,5MwynWK9s4hlyKHqhkNn4A,0.657,0.631,205453,0.591,0.0,7,0.11,-5.785,1,0.0277,97.074,4,0.489,1946128,77
94,Train Wreck,James Arthur,55Am8neGJkdj2ADaM3aw5H,0.701,0.311,208827,0.485,0.0,6,0.0726,-5.726,0,0.0365,77.355,4,0.225,1935061,82
95,SICKO MODE,Travis Scott,2xLMifQCjDGFmkHkpNLD9h,0.00513,0.834,312820,0.73,0.0,8,0.124,-3.714,1,0.222,155.008,4,0.446,1920457,84
96,ROXANNE,Arizona Zervas,696DnlkuDOXcMAnKlTgXXK,0.0522,0.621,163636,0.601,0.0,6,0.46,-5.616,0,0.148,116.735,5,0.457,1910324,82
97,UN DIA (ONE DAY) (Feat. Tainy),J Balvin,0EhpEsp4L0oRGM0vmeaN5e,0.00536,0.571,232253,0.693,0.0,6,0.173,-8.234,0,0.0545,168.169,4,0.393,1910270,80
98,GREECE (feat. Drake),DJ Khaled,35RJhm1pEovTBwnNR0zWad,0.0743,0.695,218902,0.343,1.04e-06,5,0.107,-10.798,1,0.0432,85.84,4,0.229,1892049,76
99,Breaking Me,Topic,3H7ihDc1dqLriiWXwsc2po,0.223,0.789,166794,0.72,0.0,8,0.129,-5.652,0,0.218,122.031,4,0.664,1888725,83
0,Beautiful Crazy,Luke Combs,2rxQMGVafnNaRaXlRMWPde,0.676,0.551,193200,0.402,0.0,11,0.0928,-7.431,1,0.0262,103.313,4,0.382,1880241,78
1,Falling,Trevor Daniel,2rRJrJEo19S2J82BDsQ3F7,0.123,0.784,159382,0.43,0.0,10,0.0887,-8.756,0,0.0364,127.087,4,0.236,1871280,34
2,PRACTICE,DaBaby,4Z5FyQlevoHoa5FsIVKZju,0.0239,0.849,122587,0.536,0.0,1,0.126,-7.307,1,0.349,141.964,4,0.308,1858989,70
3,Falling,Harry Styles,1ZMiCix7XSAbfAJlEZWMCp,0.839,0.567,240133,0.267,1.46e-06,4,0.089,-6.502,1,0.0299,110.011,4,0.0592,1832893,86
4,Fake,Lauv,4Gt2kh3QbAGU6yquOWn4aW,0.139,0.703,146375,0.657,0.0,4,0.093,-5.363,1,0.0783,82.96,4,0.455,1831435,73
5,Toosie Slide,Drake,466cKvZn1j45IpxDdYZqdA,0.289,0.83,247059,0.49,3.04e-06,1,0.113,-8.82,0,0.209,81.604,4,0.845,1829152,72
6,Star Shopping,Lil Peep,30bqVoKjX479ab90a8Pafp,0.0967,0.585,142000,0.471,0.0184,4,0.115,-9.934,0,0.0616,93.099,4,0.323,1813627,84
7,Still Don't Know My Name,Labrinth,6N22FZs2ZhPBYi3b9XPajV,0.471,0.316,153294,0.63,0.262,5,0.205,-5.963,1,0.117,89.643,1,0.313,1792710,79
8,Daddy Issues,The Neighbourhood,5E30LdtzQTGqRvNd7l6kG5,0.0678,0.588,260173,0.521,0.149,10,0.123,-9.461,1,0.0329,85.012,4,0.337,1790502,86
9,Take You Dancing,Jason Derulo,59qrUpoplZxbIZxk6X0Bm3,0.0332,0.789,190306,0.711,0.0,2,0.0876,-4.248,1,0.041,112.985,4,0.753,1781372,82
10,Girls in the Hood,Megan Thee Stallion,6WbTTAGKrQtCQvmc5BuYfh,0.00824,0.821,154324,0.863,0.0,6,0.0377,-3.159,1,0.353,180.013,4,0.874,1766735,71
11,Mad at Disney,salem ilese,7aGyRfJWtLqgJaZoG9lJhE,0.424,0.738,136839,0.621,7.39e-06,0,0.692,-7.313,1,0.0486,113.968,4,0.715,1760314,75
12,THE SCOTTS,THE SCOTTS,39Yp9wwQiSRIDOvrVg7mbk,0.233,0.716,165978,0.537,0.0,0,0.157,-7.648,0,0.0514,129.979,4,0.28,1756182,79
13,No Guidance (feat. Drake),Chris Brown,6XHVuErjQ4XNm6nDPVCxVX,0.123,0.696,260640,0.454,0.0,1,0.155,-6.756,0,0.153,92.928,4,0.136,1755522,80
14,July,Noah Cyrus,6J2LdBN97cDWn0MLxYh9HB,0.868,0.708,156106,0.186,0.0,9,0.0779,-8.953,0,0.042,72.541,4,0.322,1741856,82
15,20 Min,Lil Uzi Vert,0uxSUdBrJy9Un0EYoBowng,0.109,0.773,220587,0.75,0.0,8,0.174,-4.009,0,0.117,123.426,4,0.783,1730412,83
16,BOP,DaBaby,6Ozh9Ok6h4Oi1wUSLtBseN,0.189,0.769,159715,0.787,0.0,11,0.129,-3.909,1,0.367,126.77,4,0.836,1723753,79
17,High Fashion (feat. Mustard),Roddy Ricch,07KXEDMj78x68D884wgVEm,0.269,0.831,220487,0.499,0.0,11,0.3,-8.442,0,0.114,97.956,4,0.511,1718456,77
18,You Got It,Vedo,4lsHZ92XCFOQfzJFBTluk8,0.143,0.762,203145,0.433,0.0,5,0.118,-8.937,1,0.187,122.074,4,0.394,1716328,81
19,lovely (with Khalid),Billie Eilish,0u2P5u6lvoDfwTYjAADbn4,0.934,0.351,200186,0.296,0.0,4,0.095,-10.109,0,0.0333,115.284,4,0.12,1715206,88
20,Sleepy Hollow,Trippie Redd,3v84EI4rMdsqJ95MxwIjQa,0.0104,0.735,101353,0.662,0.0,1,0.153,-7.862,1,0.05,87.999,4,0.124,1705477,61
21,Tongue Tied,Grouplove,0GO8y8jQk1PkHzS31d699N,0.00847,0.56,218013,0.936,0.0,3,0.161,-5.835,1,0.0439,112.96,4,0.371,1699356,80
22,You’re Mines Still (feat. Drake),Yung Bleu,7E2C5rBLpCKwQlhJPVFBRS,0.317,0.575,226220,0.609,0.0,5,0.105,-4.88,0,0.121,83.004,4,0.339,1691788,74
23,Flex (feat. Juice WRLD),Polo G,2QqJTIlGKRLJC3onkavYEz,0.0538,0.752,163902,0.673,0.0,10,0.133,-5.792,0,0.153,164.009,4,0.35,1690586,76
24,SAD!,XXXTENTACION,3ee8Jmje8o58CHK66QrVC2,0.258,0.74,166606,0.613,0.00372,8,0.123,-4.88,1,0.145,75.023,4,0.473,1690033,85
25,Bang!,AJR,53BHUFdQphHiZUUG3nx9zn,0.0183,0.74,170858,0.516,0.0,1,0.0558,-6.233,0,0.0507,139.918,4,0.698,1685868,71
26,The Less I Know The Better,Tame Impala,6K4t31amVTZDgR3sKmwUJJ,0.0115,0.64,216320,0.74,0.00678,4,0.167,-4.083,1,0.0284,116.879,4,0.785,1683025,84
27,No Role Modelz,J. Cole,62vpWI1CHwFy7tMIcSStl8,0.301,0.692,292987,0.521,0.0,10,0.0565,-8.465,0,0.33,100.45,4,0.463,1679463,86
28,Walk Em Down (feat. Roddy Ricch),NLE Choppa,1Z0cZI0UzNbP9L8MzzGxqf,0.268,0.867,173288,0.744,0.0,2,0.0713,-5.171,1,0.227,84.005,4,0.645,1668502,72
29,I Hope,Gabby Barrett,23T0OX7QOiIUFShSzbJ5Uo,0.0951,0.466,210773,0.536,0.0,6,0.114,-6.227,1,0.0429,75.998,4,0.377,1663618,76
30,Kacey Talk,YoungBoy Never Broke Again,1SF8piqsZWn86DajVKih8F,0.535,0.877,151249,0.607,0.0,10,0.138,-7.818,0,0.15,127.055,4,0.773,1660000,71
31,MIDDLE CHILD,J. Cole,2JvzF1RMd7lE3KmFlsyZD8,0.149,0.837,213594,0.364,0.0,8,0.271,-11.713,1,0.276,123.984,4,0.463,1653519,80
32,Pretty Heart,Parker McCollum,6vC90OOjZR165Hw8CpsqEm,0.00531,0.562,244798,0.683,0.0,7,0.107,-4.427,1,0.0296,132.003,4,0.385,1653146,69
33,Don't Start Now,Dua Lipa,3PfIrDoz19wz7qK7tYeu62,0.0123,0.793,183290,0.793,0.0,11,0.0951,-4.521,0,0.083,123.95,4,0.679,1634564,82
34,Better Together,Luke Combs,6gdLyYNuhWBzqwlOFSsXC7,0.827,0.552,219573,0.225,0.0,0,0.111,-11.501,1,0.0477,138.002,4,0.67,1624572,75
35,Godzilla (feat. Juice WRLD),Eminem,7FIWs0pqAYbP91WWM0vlTQ,0.145,0.808,210800,0.745,0.0,10,0.292,-5.26,0,0.342,165.995,4,0.829,1623841,84
36,"10,000 Hours (with Justin Bieber)",Dan + Shay,2wrJq5XKLnmhRXHIAf9xBa,0.153,0.654,167693,0.63,0.0,10,0.111,-4.644,1,0.0259,89.991,4,0.43,1622029,80
37,PTSD,G Herbo,3jT2LKH0RSbQ8jIUNFzXm5,0.0317,0.883,232065,0.808,0.0,1,0.207,-3.158,0,0.183,119.012,4,0.805,1620868,12
38,Onna Come Up,Lil Eazzyy,3NxFTRr0692mbC5hD0nEZD,0.356,0.796,128014,0.426,2.73e-05,1,0.0941,-13.207,1,0.285,150.043,4,0.649,1619489,57
39,Rich Nigga Shit (feat. Young Thug),21 Savage,3ruoIF2UnoXdzK8mR61ebq,0.349,0.825,190331,0.733,0.0,1,0.112,-5.625,0,0.0969,97.974,4,0.62,1618040,76
40,By Yourself (feat. Jhené Aiko & Mustard),Ty Dolla $ign,71hBQ9qHsZU2M3vDF8MtaN,0.0836,0.757,148988,0.536,0.0,1,0.645,-6.818,1,0.0466,103.931,4,0.205,1613853,0
41,I Fall Apart,Post Malone,75ZvA4QfFiZvzhj2xkaWAh,0.0689,0.556,223347,0.538,0.0,8,0.196,-5.408,0,0.0382,143.95,4,0.291,1610253,81
42,Drip Too Hard (Lil Baby & Gunna),Lil Baby,78QR3Wp35dqAhFEc2qAGjE,0.0852,0.897,145543,0.662,0.0,1,0.534,-6.903,0,0.292,112.511,4,0.389,1599034,82
